Country Name,Country Code,Year,Life Expectancy,CO2,Injuries,Communicable,NonCommunicable,Region_Europe & Central Asia,Region_Latin America & Caribbean,Region_Middle East & North Africa,Region_North America,Region_South Asia,Region_Sub-Saharan Africa,IncomeGroup_Low income,IncomeGroup_Lower middle income,IncomeGroup_Upper middle income
Norway,NOR,9,80.99756097560977,-0.14601260040169667,0.10439974483664521,0.04934456749049778,0.9506554325095022,True,False,False,False,False,False,False,False,False
Nepal,NPL,9,67.611,-0.19470721127537538,0.09550197003278867,0.469721782792741,0.5302782172072591,False,False,False,False,True,False,False,True,False
Nauru,NRU,9,74.15671951219512,-0.20079900359730135,0.18467547334420928,0.3181246265062671,0.6818753734937328,False,False,False,False,False,False,False,False,False
New Zealand,NZL,9,80.70243902439024,-0.1597323773566553,0.16120970937115292,0.050656276064631134,0.9493437239353689,False,False,False,False,False,False,False,False,False
Oman,OMN,9,75.682,-0.13850380137015786,0.30571867988467033,0.1718130309511467,0.8281869690488534,False,False,True,False,False,False,False,False,False
Pakistan,PAK,9,65.264,-0.01462853412627661,0.06846341006571548,0.6185058819735038,0.38149411802649635,False,False,False,False,True,False,False,True,False
Panama,PAN,9,76.792,-0.18868163429254897,0.1793951840681766,0.22482684049671192,0.775173159503288,False,True,False,False,False,False,False,False,False
Peru,PER,9,74.41,-0.14125835344609713,0.14826338128261746,0.2953237666429257,0.7046762333570743,False,True,False,False,False,False,False,False,True
Philippines,PHL,9,69.823,-0.09235185370831663,0.10401387605065776,0.35667512141477653,0.6433248785852236,False,False,False,False,False,False,False,True,False
Palau,PLW,9,65.926,-0.20057387214293396,0.16073100254396339,0.17191362245058955,0.8280863775494105,False,False,False,False,False,False,False,False,True
Papua New Guinea,PNG,9,62.029,-0.1942039760914142,0.10103552657419648,0.5467172262810899,0.45328277371891,False,False,False,False,False,False,False,True,False
Poland,POL,9,76.24634146341464,0.21463474575018332,0.14434762682510968,0.0515333922845041,0.948466607715496,True,False,False,False,False,False,False,False,False
Puerto Rico,PRI,9,78.41909756097562,0.04062137431179042,0.13934156091574743,0.10456922855433294,0.8954307714456671,False,True,False,False,False,False,False,False,False
Portugal,PRT,9,79.02682926829269,-0.13339199712660246,0.0814323374869679,0.06585030897483753,0.9341496910251624,True,False,False,False,False,False,False,False,False
Paraguay,PRY,9,72.653,-0.1941774900623361,0.16290421354727902,0.23518362022772352,0.7648163797722765,False,True,False,False,False,False,False,False,True
Qatar,QAT,9,79.108,-0.12062571469254948,0.3052769735227935,0.10632123809596149,0.8936787619040386,False,False,True,False,False,False,False,False,False
Romania,ROU,9,73.45853658536586,-0.09805959518482184,0.11614152489307603,0.06821023611846956,0.9317897638815303,True,False,False,False,False,False,False,False,False
Rwanda,RWA,9,63.433,-0.20005739404310197,0.10184808149921346,0.6588808324935351,0.3411191675064648,False,False,False,False,False,True,True,False,False
Saudi Arabia,SAU,9,73.917,0.38995920183422916,0.3413530530360815,0.1470320818307991,0.8529679181692008,False,False,True,False,False,False,False,False,False
Sudan,SDN,9,62.764,-0.17910692499291628,0.11069165247759737,0.5144810161583458,0.4855189838416542,False,False,False,False,False,True,True,False,False
Senegal,SEN,9,64.284,-0.19154212732741702,0.05349072707552308,0.6699680385518827,0.33003196144811736,False,False,False,False,False,True,False,True,False
Singapore,SGP,9,81.54146341463417,-0.1446882976848368,0.10918720665558718,0.09177400616749033,0.9082259938325096,False,False,False,False,False,False,False,False,False
Solomon Islands,SLB,9,70.674,-0.2004017127763233,0.13734035988390236,0.4190691775791719,0.5809308224208282,False,False,False,False,False,False,False,True,False
Sierra Leone,SLE,9,49.382,-0.20011036618019282,0.05251891591095037,0.7685128859331132,0.2314871140668869,False,False,False,False,False,True,True,False,False
El Salvador,SLV,9,71.21,-0.19219103598704626,0.27766854699068794,0.19872956168681954,0.8012704383131805,False,True,False,False,False,False,False,True,False
San Marino,SMR,9,62.599999999999994,-0.19610435049326552,0.08966562289865071,0.04604077271940268,0.9539592272805973,True,False,False,False,False,False,False,False,False
Somalia,SOM,9,53.99,-0.20001766499948478,0.08207784313830592,0.8050847168801267,0.19491528311987338,False,False,False,False,False,True,True,False,False
Serbia,SRB,9,74.33658536585367,-0.13847731976141697,0.09564207820751712,0.042476420334139724,0.9575235796658602,True,False,False,False,False,False,False,False,True
South Sudan,SSD,9,54.8,-0.1991171392214825,0.05703386904391138,0.7912383719674546,0.20876162803254528,False,False,False,False,False,True,True,False,False
Sao Tome and Principe,STP,9,67.43,-0.20071954543113238,0.07608338048420571,0.45116461690542947,0.5488353830945706,False,False,False,False,False,True,False,True,False
Suriname,SUR,9,70.465,-0.198547688964826,0.15814108993647608,0.26606768718076224,0.7339323128192378,False,True,False,False,False,False,False,False,True
Slovenia,SVN,9,79.4219512195122,-0.1799544791863698,0.17856682843813515,0.043783298910431846,0.9562167010895681,True,False,False,False,False,False,False,False,False
Sweden,SWE,9,81.45121951219514,-0.13711328452781785,0.09868048486575698,0.04097602022018034,0.9590239797798197,True,False,False,False,False,False,False,False,False
Eswatini,SWZ,9,46.601,-0.19999117897040666,0.0821615553759654,0.7705657089141343,0.22943429108586566,False,False,False,False,False,True,False,True,False
Seychelles,SYC,9,73.19756097560976,-0.20026928251253076,0.11185515006688133,0.17332103237631066,0.8266789676236894,False,False,False,False,False,True,False,False,False
Chad,TCD,9,50.89,-0.19920984032325595,0.04983344503982479,0.8121832988366612,0.18781670116333882,False,False,False,False,False,True,True,False,False
Togo,TGO,9,57.468,-0.19736905940789584,0.06182733022887518,0.7399535863669942,0.2600464136330059,False,False,False,False,False,True,True,False,False
Thailand,THA,9,74.184,0.10953810153914946,0.1787989151430597,0.16960880025479352,0.8303911997452064,False,False,False,False,False,False,False,False,True
Tajikistan,TJK,9,68.736,-0.19760743398533737,0.10840620790939674,0.3824257944571795,0.6175742055428204,True,False,False,False,False,False,False,True,False
Turkmenistan,TKM,9,66.657,-0.12247974051687888,0.10533161014455658,0.28734488113887363,0.7126551188611263,True,False,False,False,False,False,False,False,True
Tonga,TON,9,70.059,-0.2006930593823206,0.08751401331790279,0.2415820857674789,0.758417914232521,False,False,False,False,False,False,False,False,True
Trinidad and Tobago,TTO,9,71.946,-0.172432440613414,0.17746429422127838,0.1416413266594875,0.8583586733405124,False,True,False,False,False,False,False,False,False
Tunisia,TUN,9,75.041,-0.16440716433059013,0.13269431922163463,0.14337704454164185,0.8566229554583582,False,False,True,False,False,False,False,True,False
Tuvalu,TUV,9,66.8125,-0.20083873267791913,0.12294366882366849,0.1892436180014078,0.8107563819985921,False,False,False,False,False,False,False,False,True
Tanzania,TZA,9,58.584,-0.19170104413336253,0.05256104107939474,0.7179685134941342,0.2820314865058659,False,False,False,False,False,True,False,True,False
Uganda,UGA,9,57.099,-0.19644204775868462,0.050455500862632,0.7812287649401545,0.21877123505984564,False,False,False,False,False,True,True,False,False
Ukraine,UKR,9,70.26536585365855,0.15527952869555187,0.12774048895565618,0.07814702461378287,0.9218529753862172,True,False,False,False,False,False,False,True,False
Uruguay,URY,9,76.75,-0.19253535436506192,0.14781541939970788,0.09294474249429996,0.9070552575057,False,True,False,False,False,False,False,False,False
United States,USA,9,78.54146341463415,6.939933765845524,0.1064252840723011,0.05625976868950918,0.9437402313104908,False,False,False,True,False,False,False,False,False
Uzbekistan,UZB,9,69.672,-0.033672003557415675,0.12012271370612129,0.29278636145024045,0.7072136385497594,True,False,False,False,False,False,False,True,False
Vietnam,VNM,9,74.837,-0.0003392964952964053,0.15420994632956656,0.21551075264459515,0.7844892473554049,False,False,False,False,False,False,False,True,False
Vanuatu,VUT,9,69.123,-0.2006798163579147,0.13286706097346068,0.3416862173120608,0.6583137826879393,False,False,False,False,False,False,False,True,False
Samoa,WSM,9,71.663,-0.20060035819174574,0.12996842545136705,0.18152987799001885,0.8184701220099811,False,False,False,False,False,False,False,True,False
South Africa,ZAF,9,57.669,0.3623872095697232,0.1155270803762865,0.6768756359508236,0.32312436404917644,False,False,False,False,False,True,False,False,True
Zambia,ZMB,9,55.655,-0.19732933036427863,0.0539094348514098,0.7520722928144794,0.24792770718552054,False,False,False,False,False,True,True,False,False
Zimbabwe,ZWE,9,50.64,-0.18813866911775548,0.05844163002089893,0.7732797981756565,0.22672020182434355,False,False,False,False,False,True,False,True,False
Afghanistan,AFG,10,61.553,-0.1890259520390879,0.1851320816191669,0.5233924216728535,0.47660757832714656,False,False,False,False,True,False,True,False,False
Angola,AGO,10,56.33,-0.16924086874194733,0.10007855659236323,0.7221928238176207,0.27780717618237927,False,False,False,False,False,True,False,True,False
Albania,ALB,10,76.914,-0.19442910765431667,0.1261957413068278,0.10471412252953954,0.8952858774704605,True,False,False,False,False,False,False,False,True
Andorra,AND,10,76.7175,-0.20020306736090085,0.1114934916581595,0.045738561600060144,0.9542614383999398,True,False,False,False,False,False,False,False,False
United Arab Emirates,ARE,10,76.521,0.018452562290107225,0.29414673834217503,0.09156187800292437,0.9084381219970756,False,False,True,False,False,False,False,False,False
Argentina,ARG,10,75.439,0.03307285539304666,0.13887311298256935,0.14567974535694692,0.8543202546430532,False,True,False,False,False,False,False,False,True
Armenia,ARM,10,73.572,-0.19430992020772672,0.10021347925444292,0.09985810591044544,0.9001418940895546,True,False,False,False,False,False,False,False,True
American Samoa,ASM,10,74.76400000000001,-0.19722338620849883,0.10710498788694868,0.1465664901342667,0.8534335098657333,False,False,False,False,False,False,False,False,True
Antigua and Barbuda,ATG,10,75.956,-0.20013685220927094,0.11008034250095863,0.13051373104129102,0.8694862689587088,False,True,False,False,False,False,False,False,False
Australia,AUS,10,81.89512195121951,0.3108321145018513,0.1371803296266891,0.043171930599156874,0.9568280694008432,False,False,False,False,False,False,False,False,False
Austria,AUT,10,80.9829268292683,-0.110441833670364,0.10120790270084924,0.0330329138796969,0.966967086120303,True,False,False,False,False,False,False,False,False
Azerbaijan,AZE,10,71.234,-0.1647249966795277,0.08395991136614936,0.23827391899321934,0.7617260810067805,True,False,False,False,False,False,False,False,True
Burundi,BDI,10,57.925,-0.20037522670777788,0.08957707418908621,0.7462381937660374,0.2537618062339626,False,False,False,False,False,True,True,False,False
Belgium,BEL,10,80.58536585365854,-0.07308324513655423,0.135135113696211,0.056434861549771426,0.9435651384502286,True,False,False,False,False,False,False,False,False
Benin,BEN,10,59.59,-0.19469396794509794,0.06088795290764946,0.7363746185193303,0.26362538148066966,False,False,False,False,False,True,False,True,False
Burkina Faso,BFA,10,57.761,-0.1975941909707983,0.05253960784655285,0.7627366382553609,0.23726336174463913,False,False,False,False,False,True,True,False,False
Bangladesh,BGD,10,70.256,-0.1287834242781478,0.09053277363650389,0.4175218070574337,0.5824781929425663,False,False,False,False,True,False,False,True,False
Bulgaria,BGR,10,74.16341463414635,-0.13511358964815756,0.09234038986079415,0.04423703612987115,0.9557629638701289,True,False,False,False,False,False,False,False,True
Bahrain,BHR,10,76.2,-0.16639361840587993,0.14510438235991566,0.09360301421200024,0.9063969857879998,False,False,True,False,False,False,False,False,False
Bosnia and Herzegovina,BIH,10,76.219,-0.16941302950964698,0.11245763405878902,0.05047686293065242,0.9495231370693477,True,False,False,False,False,False,False,False,True
Belarus,BLR,10,70.55365853658537,-0.12331405264300861,0.18546519297669295,0.05360148142789426,0.9463985185721057,True,False,False,False,False,False,False,False,True
Belize,BLZ,10,72.57,-0.19996469286239393,0.23366905481,0.27337976026851657,0.7266202397314835,False,True,False,False,False,False,False,False,True
Bermuda,BMU,10,81.15268292682927,-0.18940999981592638,0.07856825497284632,0.07751982585848124,0.9224801741415187,False,False,False,True,False,False,False,False,False
Bolivia,BOL,10,68.521,-0.17885530676945885,0.125907766569,0.38802687024625865,0.6119731297537414,False,True,False,False,False,False,False,True,False
Brazil,BRA,10,73.921,0.35311709055170404,0.18784376065271963,0.20776894225946022,0.7922310577405397,False,True,False,False,False,False,False,False,True
Barbados,BRB,10,78.456,-0.19852120293574788,0.08640060235495849,0.12208467499161482,0.8779153250083851,False,True,False,False,False,False,False,False,False
Bhutan,BTN,10,68.84,-0.20007063713657564,0.1026274180560745,0.418583851974325,0.581416148025675,False,False,False,False,True,False,False,True,False
Botswana,BWA,10,61.91,-0.195713681011821,0.1109288327709638,0.6623054275845441,0.3376945724154559,False,False,False,False,False,True,False,False,True
Central African Republic,CAF,10,47.95,-0.20060035819174574,0.08351625702227893,0.7953361079588193,0.20466389204118068,False,False,False,False,False,True,True,False,False
Canada,CAN,10,81.44878048780488,0.5265742345407237,0.1082524831144642,0.052380015340173426,0.9476199846598266,False,False,False,True,False,False,False,False,False
Switzerland,CHE,10,82.69512195121952,-0.14630394861598628,0.1140728127793653,0.041462195160065815,0.9585378048399341,True,False,False,False,False,False,False,False,False
Chile,CHL,10,78.986,-0.09958254532993628,0.14424976828470693,0.08518423270410068,0.9148157672958993,False,True,False,False,False,False,False,False,False
China,CHN,10,74.708,12.092053950030014,0.12537074540960003,0.08116853636628232,0.9188314636337177,False,False,False,False,False,False,False,False,True
Cote d'Ivoire,CIV,10,53.62,-0.1927472432291637,0.05927214065065754,0.7732100059039622,0.2267899940960379,False,False,False,False,False,True,False,True,False
Cameroon,CMR,10,55.581,-0.19183347427875316,0.05964797748196004,0.7471310378281775,0.2528689621718226,False,False,False,False,False,True,False,True,False
Colombia,COL,10,75.655,-0.10934265999049961,0.2591925757981394,0.1858025485062295,0.8141974514937704,False,True,False,False,False,False,False,False,True
Comoros,COM,10,62.24,-0.2006533302893693,0.09168714949395357,0.6212112929156801,0.3787887070843199,False,False,False,False,False,True,False,True,False
Costa Rica,CRI,10,78.919,-0.19101240674585446,0.15810345306501514,0.11373419326422285,0.8862658067357772,False,True,False,False,False,False,False,False,True
Cuba,CUB,10,78.4,-0.16431446354455506,0.11219897047678537,0.08587809465444393,0.914121905345556,False,True,False,False,False,False,False,False,True
Cyprus,CYP,10,79.621,-0.19074754582359643,0.10831407608722941,0.04365932483558731,0.9563406751644127,True,False,False,False,False,False,False,False,False
Germany,DEU,10,80.43658536585367,0.7877134905114841,0.0775831444171152,0.039112599351154825,0.9608874006488451,True,False,False,False,False,False,False,False,False
Djibouti,DJI,10,60.667,-0.20021631041490723,0.0728973890806539,0.6789740977941499,0.3210259022058502,False,False,True,False,False,False,False,True,False
Dominica,DMA,10,70.23349999999999,-0.2006136012062848,0.11173259882157878,0.1466085895692579,0.8533914104307421,False,True,False,False,False,False,False,False,True
Denmark,DNK,10,79.8,-0.14377453062885648,0.07709107771609695,0.04796178923678202,0.952038210763218,True,False,False,False,False,False,False,False,False
Dominican Republic,DOM,10,72.284,-0.17316080609732423,0.16267751793116156,0.32185115433334155,0.6781488456666586,False,True,False,False,False,False,False,False,True
Algeria,DZA,10,75.199,-0.04088944932285194,0.15162309170682045,0.22561801930424213,0.7743819806957579,False,False,True,False,False,False,False,True,False
Ecuador,ECU,10,75.289,-0.15172034693001576,0.23158700450488398,0.23255299821907485,0.7674470017809252,False,True,False,False,False,False,False,False,True
Eritrea,ERI,10,62.732,-0.20009712316565376,0.09969128946949989,0.6833047076817843,0.31669529231821564,False,False,False,False,False,True,True,False,False
Spain,ESP,10,82.47560975609757,0.16253668171865657,0.08240855926151397,0.04670180491073299,0.9532981950892669,True,False,False,False,False,False,False,False,False
Estonia,EST,10,76.22926829268293,-0.17678939523841147,0.1281964091032599,0.04850693021049645,0.9514930697895035,True,False,False,False,False,False,False,False,False
Ethiopia,ETH,10,62.505,-0.19086673327018638,0.06904638773322454,0.7267108366595033,0.2732891633404967,False,False,False,False,False,True,True,False,False
Finland,FIN,10,80.47073170731709,-0.12785641136598302,0.1381533967666793,0.02779139496033977,0.9722086050396602,True,False,False,False,False,False,False,False,False
Fiji,FJI,10,66.759,-0.19938199967013298,0.08790745654629602,0.19209567995534718,0.8079043200446528,False,False,False,False,False,False,False,False,True
France,FRA,10,82.11463414634147,0.24297485622259474,0.12857462227475433,0.04931440322494161,0.9506855967750584,True,False,False,False,False,False,False,False,False
Gabon,GAB,10,62.168,-0.19319750572349187,0.0908769835838181,0.5760771481662521,0.4239228518337478,False,False,False,False,False,True,False,False,True
United Kingdom,GBR,10,80.95121951219512,0.38924406705106124,0.07048979661183821,0.058371251993903965,0.9416287480060961,True,False,False,False,False,False,False,False,False
Georgia,GEO,10,71.773,-0.19221752201612438,0.10123714530900883,0.08730478306855623,0.9126952169314437,True,False,False,False,False,False,False,False,True
Ghana,GHA,10,61.381,-0.18529141878168814,0.062002123614404714,0.6611718356970835,0.3388281643029165,False,False,False,False,False,True,False,True,False
Guinea,GIN,10,57.387,-0.19738230273817328,0.05928812630613068,0.7380833037661825,0.2619166962338175,False,False,False,False,False,True,True,False,False
Guinea-Bissau,GNB,10,55.144,-0.20053414305984948,0.08442905019390126,0.6993843474674893,0.30061565253251055,False,False,False,False,False,True,True,False,False
Equatorial Guinea,GNQ,10,55.945,-0.18762219186647036,0.0626295603481455,0.7176880254058357,0.2823119745941643,False,False,False,False,False,True,False,False,True
Greece,GRC,10,80.73170731707317,-0.08888217695283773,0.08136058329895586,0.03747728858128494,0.962522711418715,True,False,False,False,False,False,False,False,False
Grenada,GRD,10,72.768,-0.2004414418594078,0.1135759566796057,0.14620848029319725,0.8537915197068028,False,True,False,False,False,False,False,False,True
Greenland,GRL,10,69.85414634146343,-0.19287305198568666,0.24911640606063937,0.0841802952904092,0.9158197047095908,True,False,False,False,False,False,False,False,False
Guatemala,GTM,10,71.861,-0.18530466211196556,0.22836979435281884,0.35605738881927773,0.6439426111807224,False,True,False,False,False,False,False,False,True
Guam,GUM,10,78.173,-0.19186658189403538,0.11273998806548671,0.1556756581024124,0.8443243418975876,False,False,False,False,False,False,False,False,False
Guyana,GUY,10,68.321,-0.19842850167610526,0.19240120178751166,0.2883849960333283,0.7116150039666718,False,True,False,False,False,False,False,False,True
Honduras,HND,10,73.569,-0.18918486821355665,0.20397778089193103,0.2604770126919495,0.7395229873080506,False,True,False,False,False,False,False,True,False
Croatia,HRV,10,76.77560975609757,-0.1756504940936217,0.1231998648242612,0.036000941559320494,0.9639990584406796,True,False,False,False,False,False,False,False,False
Haiti,HTI,10,60.879,-0.1972763583061224,0.13525396647424118,0.5577851040635982,0.4422148959364018,False,True,False,False,False,False,False,True,False
Hungary,HUN,10,74.85853658536587,-0.13872893545896733,0.10796187865370366,0.03534497346296672,0.9646550265370333,True,False,False,False,False,False,False,False,False
Indonesia,IDN,10,69.542,0.4286023454127172,0.07805674397417117,0.30658761354151026,0.6934123864584898,False,False,False,False,False,False,False,True,False
India,IND,10,67.13,2.125603566178997,0.1271943615923273,0.4665964591538182,0.5334035408461819,False,False,False,False,True,False,False,True,False
Ireland,IRL,10,80.74634146341464,-0.1522765516462262,0.09721741331263929,0.04815973118315602,0.951840268816844,True,False,False,False,False,False,False,False,False
Iraq,IRQ,10,68.848,-0.05115279537851601,0.295847457160579,0.27863877177088775,0.7213612282291122,False,False,True,False,False,False,False,False,True
Iceland,ISL,10,82.35853658536587,-0.19834904358887087,0.09806976382269846,0.0495411276094693,0.9504588723905307,True,False,False,False,False,False,False,False,False
Israel,ISR,10,81.65609756097562,-0.10838916041778004,0.10187358049077792,0.06758220997102381,0.9324177900289762,False,False,True,False,False,False,False,False,False
Italy,ITA,10,82.1878048780488,0.3244856722795147,0.07032428779777967,0.03550975077879975,0.9644902492212002,True,False,False,False,False,False,False,False,False
Jamaica,JAM,10,74.012,-0.19087997596898706,0.11297226774087832,0.17845911325321107,0.8215408867467889,False,True,False,False,False,False,False,False,True
Jordan,JOR,10,73.581,-0.17335945099967182,0.11429994510271907,0.207545427395213,0.7924545726047869,False,False,True,False,False,False,False,False,True
Japan,JPN,10,82.59121951219514,1.4062158831242975,0.11869834258549733,0.06254261942358753,0.9374573805764125,False,False,False,False,False,False,False,False,False
Kazakhstan,KAZ,10,68.69,0.12419812210701443,0.19911989926221352,0.1432216655945044,0.8567783344054957,True,False,False,False,False,False,False,False,True
Kenya,KEN,10,61.851,-0.1835963116577345,0.06219921462851466,0.6990011409513346,0.3009988590486654,False,False,False,False,False,True,False,True,False
Cambodia,KHM,10,67.043,-0.19375371296560928,0.10834429993526311,0.44324676549515785,0.5567532345048422,False,False,False,False,False,False,False,True,False
Kiribati,KIR,10,66.072,-0.20078576056796207,0.09165411149777748,0.35752177706352817,0.6424782229364718,False,False,False,False,False,False,False,True,False
Kuwait,KWT,10,74.55,-0.09055080120509704,0.13225425494723414,0.12325158726851428,0.8767484127314857,False,False,True,False,False,False,False,False,False
Lebanon,LBN,10,78.507,-0.17280324375755435,0.08867184841971347,0.12276086211180232,0.8772391378881977,False,False,True,False,False,False,False,True,False
Liberia,LBR,10,60.146,-0.199726318363887,0.05212623923926228,0.7263503054363816,0.2736496945636184,False,False,False,False,False,True,True,False,False
Libya,LBY,10,71.956,-0.14529747572215693,0.5674959625079055,0.1328399274596615,0.8671600725403384,False,False,True,False,False,False,False,False,True
Sri Lanka,LKA,10,75.614,-0.18043122770977618,0.15739641963247528,0.1456287317796245,0.8543712682203756,False,False,False,False,True,False,False,True,False
Lesotho,LSO,10,46.207,-0.20009712316565376,0.10163247451101776,0.7417162359433662,0.25828376405663384,False,False,False,False,False,True,False,True,False
Lithuania,LTU,10,73.56341463414635,-0.1851589880048208,0.1808933950980843,0.051812452029339866,0.9481875479706602,True,False,False,False,False,False,False,False,False
Luxembourg,LUX,10,80.98780487804878,-0.1864170765962004,0.10237705174496099,0.04502794065192769,0.9549720593480724,True,False,False,False,False,False,False,False,False
Latvia,LVA,10,73.57560975609756,-0.19038998411530333,0.13811171850100676,0.053678729236644615,0.9463212707633553,True,False,False,False,False,False,False,False,False
Morocco,MAR,10,74.696,-0.12677048354230305,0.14558541609680747,0.25592414738567587,0.7440758526143241,False,False,True,False,False,False,False,True,False
Monaco,MCO,10,72.4075,-0.1582888871932054,0.07652011285461548,0.04217772837581421,0.9578222716241858,True,False,False,False,False,False,False,False,False
Moldova,MDA,10,70.119,-0.18980729084410777,0.1400190160193451,0.09727652581816348,0.9027234741818364,True,False,False,False,False,False,False,False,True
Madagascar,MDG,10,63.836,-0.1979517526790914,0.05199508821500158,0.6750975331325296,0.3249024668674705,False,False,False,False,False,True,True,False,False
Maldives,MDV,10,76.293,-0.1995144299733928,0.09752657429361374,0.25869613968617894,0.7413038603138211,False,False,False,False,True,False,False,False,True
Mexico,MEX,10,75.011,0.43269443595807205,0.17930933322140707,0.17314097296296335,0.8268590270370366,False,True,False,False,False,False,False,False,True
Marshall Islands,MHL,10,75.0555,-0.20066657332364202,0.14930269159261852,0.267014726404537,0.7329852735954631,False,False,False,False,False,False,False,False,True
North Macedonia,MKD,10,75.1,-0.188244613234068,0.08884737822316648,0.05420964579659418,0.9457903542034058,True,False,False,False,False,False,False,False,True
Mali,MLI,10,55.701,-0.19672015137974333,0.04877770495145306,0.7940249714137138,0.20597502858628622,False,False,False,False,False,True,True,False,False
Malta,MLT,10,80.74634146341464,-0.19744851781086858,0.08365042862894854,0.052043873556396864,0.9479561264436032,False,False,True,False,False,False,False,False,False
Myanmar,MMR,10,63.983,-0.18934378565097892,0.10297430210580097,0.4090155368159137,0.5909844631840863,False,False,False,False,False,False,False,True,False
Montenegro,MNE,10,75.9829268292683,-0.1974882468544858,0.1169782705184961,0.0482959441445091,0.9517040558554909,True,False,False,False,False,False,False,False,True
Mongolia,MNG,10,67.818,-0.18002069457480355,0.18678733315607926,0.241701663413955,0.758298336586045,False,False,False,False,False,False,False,True,False
Northern Mariana Islands,MNP,10,60.430499999999995,-0.18821812815220498,0.13230588705396815,0.10483798822708486,0.8951620117729151,False,False,False,False,False,False,False,False,False
Mozambique,MOZ,10,53.043,-0.19641556172960647,0.049884300885806566,0.791113499633881,0.20888650036611897,False,False,False,False,False,True,True,False,False
Mauritania,MRT,10,62.799,-0.1975941909707983,0.08575026056370381,0.6303331093957041,0.36966689060429603,False,False,False,False,False,True,False,True,False
Mauritius,MUS,10,73.2668292682927,-0.19603151367649688,0.08970394381680381,0.1079514935213006,0.8920485064786995,False,False,False,False,False,True,False,False,True
Malawi,MWI,10,57.161,-0.1996203741686399,0.046748851919552546,0.7501419456008062,0.24985805439919384,False,False,False,False,False,True,True,False,False
Malaysia,MYS,10,74.683,0.06763716438599236,0.12921625004126555,0.19860900151637187,0.8013909984836282,False,False,False,False,False,False,False,False,True
Namibia,NAM,10,58.085,-0.19644204775868462,0.11027488793088319,0.650870749378727,0.349129250621273,False,False,False,False,False,True,False,False,True
Niger,NER,10,58.081,-0.19898470891822267,0.04420317384490578,0.8209194258380051,0.17908057416199485,False,False,False,False,False,True,True,False,False
Nigeria,NGA,10,51.346,-0.07504321760310313,0.040149635420314654,0.7782356410376512,0.2217643589623488,False,False,False,False,False,True,False,True,False
Nicaragua,NIC,10,72.692,-0.19453505177062919,0.14539985120402937,0.22125949035294154,0.7787405096470584,False,True,False,False,False,False,False,True,False
Netherlands,NLD,10,81.2048780487805,0.009407572309083123,0.07712286613995503,0.04918849553764723,0.9508115044623529,True,False,False,False,False,False,False,False,False
Norway,NOR,10,81.2951219512195,-0.14840959013786606,0.10823474663921208,0.04922180411663953,0.9507781958833604,True,False,False,False,False,False,False,False,False
Nepal,NPL,10,68.028,-0.19396560182971107,0.09695466138104261,0.451475333576288,0.5485246664237119,False,False,False,False,True,False,False,True,False
Nauru,NRU,10,74.46643902439024,-0.20079900359730135,0.1843619703729586,0.3080539555307548,0.6919460444692451,False,False,False,False,False,False,False,False,False
New Zealand,NZL,10,80.90487804878049,-0.16073884519867068,0.16763267094544673,0.04973645891813784,0.9502635410818621,False,False,False,False,False,False,False,False,False
Oman,OMN,10,75.916,-0.12984286544127283,0.31058409217968297,0.1691137043084198,0.8308862956915802,False,False,True,False,False,False,False,False,False
Pakistan,PAK,10,65.562,-0.013198284767198127,0.06344193834704366,0.6113622831640028,0.3886377168359973,False,False,False,False,True,False,False,True,False
Panama,PAN,10,76.989,-0.18762219186647036,0.17600915924516478,0.2178151758532601,0.7821848241467398,False,True,False,False,False,False,False,False,False
Peru,PER,10,74.697,-0.1367159947231226,0.14295399320679303,0.28632264107615063,0.7136773589238493,False,True,False,False,False,False,False,False,True
Philippines,PHL,10,69.984,-0.09142484584796585,0.10681734408217985,0.3485548294948848,0.6514451705051151,False,False,False,False,False,False,False,True,False
Palau,PLW,10,66.15,-0.20057387214293396,0.1581900965669929,0.16846815460974296,0.831531845390257,False,False,False,False,False,False,False,False,True
Papua New Guinea,PNG,10,62.316,-0.1940185738878673,0.1036475097384818,0.538427792419571,0.46157220758042916,False,False,False,False,False,False,False,True,False
Poland,POL,10,76.69512195121952,0.21046320027497747,0.14262923135383057,0.05104684978526467,0.9489531502147353,True,False,False,False,False,False,False,False,False
Puerto Rico,PRI,10,78.64065853658536,0.03782709982274006,0.1406546005935125,0.09971213313044336,0.9002878668695566,False,True,False,False,False,False,False,False,False
Portugal,PRT,10,80.47073170731709,-0.13480900062949738,0.0789675687296536,0.06540785065723491,0.934592149342765,True,False,False,False,False,False,False,False,False
Paraguay,PRY,10,72.86,-0.19393911580063292,0.15952751772562748,0.23246641087746664,0.7675335891225333,False,True,False,False,False,False,False,False,True
Qatar,QAT,10,79.26,-0.11054777020895552,0.2959545313753711,0.10393545001211901,0.8960645499878811,False,False,True,False,False,False,False,False,False
Romania,ROU,10,74.40975609756099,-0.0895310925587111,0.11273307533613505,0.06735628975531707,0.9326437102446828,True,False,False,False,False,False,False,False,False
Rwanda,RWA,10,64.523,-0.19995144984785487,0.10224480772827477,0.6427323957961341,0.35726760420386594,False,False,False,False,False,True,True,False,False
Saudi Arabia,SAU,10,74.089,0.41331988074409076,0.34699364777284347,0.1406054270732507,0.8593945729267494,False,False,True,False,False,False,False,False,False
