Year,Life Expectancy,CO2,Injuries,Communicable,Region_Europe & Central Asia,Region_Latin America & Caribbean,Region_Middle East & North Africa,Region_North America,Region_South Asia,Region_Sub-Saharan Africa,IncomeGroup_Low income,IncomeGroup_Lower middle income,IncomeGroup_Upper middle income
4,71.746,-0.14313886087916744,0.14456963505749554,0.34483469038600567,0,0,1,0,0,0,0,1,0
4,69.78299999999999,-0.16657901997795013,0.07654766099498517,0.043299940049062915,1,0,0,0,0,0,0,0,0
4,67.82,-0.1900191790767328,0.15545426978199875,0.10362766700682251,1,0,0,0,0,0,0,0,1
4,61.212,-0.1985874180084432,0.049091371998686316,0.7106653551116594,0,0,0,0,0,1,1,0,0
4,73.612,-0.19989847771076402,0.0935994997738339,0.3105140622089775,0,0,0,0,1,0,0,0,1
4,75.3,0.3714984187280404,0.15826634913736695,0.2153542216676976,0,1,0,0,0,0,0,0,1
4,74.49878048780488,-0.20066657332364202,0.15339072831417502,0.32719771908535683,0,0,0,0,0,0,0,0,1
4,73.69756097560976,-0.18862866223439273,0.0970360532632173,0.06425055171699094,1,0,0,0,0,0,0,0,1
4,52.057,-0.19866687625354676,0.045234626375698236,0.8175248250735572,0,0,0,0,0,1,1,0,0
4,79.3,-0.19736905940789584,0.08513546927166737,0.05415544423885277,0,0,1,0,0,0,0,0,0
4,61.607,-0.18665545022642685,0.10312839076423524,0.48233157178411334,0,0,0,0,0,0,0,1,0
4,73.9829268292683,-0.198203370271072,0.13116848821368277,0.06420787848441122,1,0,0,0,0,0,0,0,1
4,65.103,-0.18620518710062192,0.19266587534737187,0.2837569217300137,0,0,0,0,0,0,0,1,0
4,57.745,-0.19239630255453258,0.1867836149751324,0.13594260929606386,0,0,0,0,0,0,0,0,0
4,50.387,-0.1985874180084432,0.04200023880375125,0.8295610164362718,0,0,0,0,0,1,1,0,0
4,61.349,-0.19885227861496285,0.08306445776813394,0.6843194787140124,0,0,0,0,0,1,0,1,0
4,72.43219512195122,-0.19693203961236835,0.09292766803975328,0.11843693593091477,0,0,0,0,0,1,0,0,1
4,47.844,-0.19984550565260775,0.03326777682792466,0.8290974656978646,0,0,0,0,0,1,1,0,0
4,73.555,0.020862782727018258,0.1418546606063362,0.1982050524015281,0,0,0,0,0,0,0,0,1
4,50.931,-0.19750148986902485,0.0817645319663151,0.7450913624508851,0,0,0,0,0,1,0,0,1
4,53.411,-0.19984550565260775,0.04299992993547701,0.8414995668033347,0,0,0,0,0,1,1,0,0
4,48.252,-0.07011680987980395,0.03515091759284401,0.8108100304865272,0,0,0,0,0,1,0,1,0
4,71.195,-0.1951045017115473,0.1560215809573993,0.28920207781638685,0,1,0,0,0,0,0,1,0
4,79.34634146341465,0.021538169838004783,0.07621899648495159,0.056325539491303755,1,0,0,0,0,0,0,0,0
4,80.04146341463415,-0.15271357396766067,0.10578135980581231,0.05097205029046179,1,0,0,0,0,0,0,0,0
4,65.264,-0.1966274499622315,0.09682777503285463,0.5596625872693394,0,0,0,0,1,0,0,1,0
4,72.55760975609758,-0.20075927451421688,0.17893781982050758,0.35535412367777586,0,0,0,0,0,0,0,0,0
4,79.85121951219514,-0.15552109431289576,0.16765566789699266,0.047488194526764206,0,0,0,0,0,0,0,0,0
4,74.23,-0.15978534815185805,0.31017188519331657,0.17597289462911128,0,0,1,0,0,0,0,0,0
4,63.951,-0.03972406656932123,0.10516834319277475,0.656541553411812,0,0,0,0,1,0,0,1,0
4,75.892,-0.1914229405123038,0.16076861991129512,0.2387846880660535,0,1,0,0,0,0,0,0,0
4,72.908,-0.1594145424818108,0.1479170518793092,0.34824281344354824,0,1,0,0,0,0,0,0,1
4,69.112,-0.09931768882801545,0.11228729919754439,0.3907744596032141,0,0,0,0,0,0,0,1,0
4,69.12926829268292,-0.2005076570110377,0.17770341978546306,0.18506953885375643,0,0,0,0,0,0,0,0,1
4,60.534,-0.19432316353800416,0.09666712012653692,0.5697701066065527,0,0,0,0,0,0,0,1,0
4,74.99512195121952,0.1982266561038359,0.15496531936668326,0.05253851473124143,1,0,0,0,0,0,0,0,0
4,78.29609756097562,0.04203839044422049,0.13301956783208096,0.12401130160017923,0,1,0,0,0,0,0,0,0
4,78.0707317073171,-0.11414987521539496,0.09454736205385887,0.07037567124005382,1,0,0,0,0,0,0,0,0
4,71.667,-0.1959520555892625,0.16042550072880435,0.28198772794968996,0,1,0,0,0,0,0,0,1
4,78.252,-0.14981334778457667,0.2891384306915402,0.12533803560352225,0,0,1,0,0,0,0,0,0
4,71.91219512195123,-0.07542726660342779,0.12213549104012325,0.08211500363756803,1,0,0,0,0,0,0,0,0
4,55.254,-0.20012360919473188,0.08714121776535066,0.7377441059611549,0,0,0,0,0,1,1,0,0
4,73.256,0.21668743921002326,0.30235381320401916,0.1878176286501798,0,0,1,0,0,0,0,0,0
4,60.525,-0.186946797177763,0.10697264421030442,0.5682240471473452,0,0,0,0,0,1,1,0,0
4,60.62,-0.19334317919915994,0.05470845930099911,0.700712835169291,0,0,0,0,0,1,0,1,0
4,79.99024390243903,-0.15198520343193658,0.11430276098436064,0.09589578385972725,0,0,0,0,0,0,0,0,0
4,69.158,-0.2004017127763233,0.13517003760645396,0.44256369087791847,0,0,0,0,0,0,0,1,0
4,44.502,-0.2002560394979917,0.047851176557782295,0.7958234222255243,0,0,0,0,0,1,1,0,0
4,70.124,-0.1917937449193976,0.30036625816724905,0.23480356556675883,0,1,0,0,0,0,0,1,0
4,61.235,-0.19593881253525613,0.09216824068044753,0.048492426397229005,1,0,0,0,0,0,0,0,0
4,52.346,-0.2000838801511147,0.059977255377788925,0.8193207803117705,0,0,0,0,0,1,1,0,0
4,72.83414634146342,-0.1337230728058174,0.10424156609257273,0.05172155329410247,1,0,0,0,0,0,0,0,1
4,51.686,-0.19964686019771802,0.046522092368557796,0.8081565740358846,0,0,0,0,0,1,1,0,0
4,64.659,-0.200746031489811,0.05439205782105433,0.5904127391517604,0,0,0,0,0,1,0,1,0
4,68.877,-0.19861390403752133,0.1511375068267193,0.3096930183347135,0,1,0,0,0,0,0,0,1
4,77.61219512195122,-0.17976907635134626,0.18982921080823711,0.04893665039876205,1,0,0,0,0,0,0,0,0
4,80.54634146341465,-0.13435873750369245,0.09945179131275397,0.04053160288994971,1,0,0,0,0,0,0,0,0
4,42.518,-0.199977935876933,0.06727828680005324,0.8105126264463424,0,0,0,0,0,1,0,1,0
4,72.13170731707318,-0.20034874067869976,0.11611577161157716,0.17581145939932777,0,0,0,0,0,1,0,0,0
4,48.549,-0.20021631041490723,0.04704724218268271,0.8335185946389758,0,0,0,0,0,1,1,0,0
4,54.602,-0.19853444595028694,0.06296963495794856,0.7775782475331778,0,0,0,0,0,1,1,0,0
4,72.099,0.08754143260381604,0.20213242263355125,0.226226685695261,0,0,0,0,0,0,0,0,1
4,66.08,-0.19758094795625922,0.10683691806268529,0.44593336484543167,1,0,0,0,0,0,0,1,0
4,65.017,-0.13385550105677785,0.11630164647724191,0.31153390413279425,1,0,0,0,0,0,0,0,1
4,69.836,-0.2006798163579147,0.08878235323892397,0.25601136647666295,0,0,0,0,0,0,0,0,1
4,70.691,-0.17755749071315388,0.16573646131871222,0.16863659313136295,0,1,0,0,0,0,0,0,0
4,74.217,-0.1704327432078468,0.1456994532932574,0.17110323373712624,0,0,1,0,0,0,0,1,0
4,64.283,-0.20083873267791913,0.11764178081819321,0.22486174025112432,0,0,0,0,0,0,0,0,1
4,54.349,-0.19335642252943738,0.04249590153206519,0.7758572580019287,0,0,0,0,0,1,0,1,0
4,51.676,-0.19817688424199384,0.04681517222582049,0.8188332674487431,0,0,0,0,0,1,1,0,0
4,67.95682926829268,0.19036029473252636,0.15831580422099645,0.07796582470990834,1,0,0,0,0,0,0,1,0
4,75.826,-0.19367425487837492,0.13915635427278467,0.10058415476889027,0,1,0,0,0,0,0,0,0
4,77.48780487804878,7.418510773104809,0.11535001405885588,0.062442592780914054,0,0,0,1,0,0,0,0,0
4,68.407,-0.04300833164910203,0.12463793204556785,0.31191385431773766,1,0,0,0,0,0,0,1,0
4,74.092,-0.07852613011113861,0.15333868926776606,0.25822761974252373,0,0,0,0,0,0,0,1,0
4,68.35,-0.20075927451421688,0.1270006097862452,0.40304444847306226,0,0,0,0,0,0,0,1,0
4,70.374,-0.20057387214293396,0.14330787315676974,0.19198646656084536,0,0,0,0,0,0,0,1,0
4,53.447,0.29927093723443915,0.1211403863495263,0.7278309406906454,0,0,0,0,0,1,0,0,1
4,48.496,-0.19781932253370074,0.042399355933361846,0.819219381167972,0,0,0,0,0,1,1,0,0
4,43.241,-0.1869335538474856,0.040015294202100773,0.8353082325915641,0,0,0,0,0,1,0,1,0
5,58.826,-0.19852120293574788,0.1615746701887286,0.5646294289165656,0,0,0,0,1,0,1,0,0
5,51.143,-0.17892152342084605,0.09139586675980606,0.7762933031604778,0,0,0,0,0,1,0,1,0
5,75.423,-0.19554152150707477,0.13758053281618687,0.14025797806780235,1,0,0,0,0,0,0,0,1
5,75.49799999999999,-0.20012360919473188,0.11879213688724953,0.0487173407104905,1,0,0,0,0,0,0,0,0
5,75.573,-0.03986974067646532,0.2649198986126997,0.10360983209322121,0,0,1,0,0,0,0,0,0
5,74.62,0.0042825070539008565,0.13836748936949858,0.14750675338200528,0,1,0,0,0,0,0,0,1
5,72.716,-0.19490585680919972,0.10282804030369817,0.11560816647921389,1,0,0,0,0,0,0,0,1
5,73.96,-0.19758756966086524,0.11892472729246187,0.17644385752274824,0,0,0,0,0,0,0,0,1
5,75.204,-0.20026928251253076,0.11963862923621922,0.15464147700084593,0,1,0,0,0,0,0,0,0
5,81.04146341463415,0.2964104385162809,0.1364634430790294,0.04597793941915022,0,0,0,0,0,0,0,0,0
5,79.88048780487806,-0.10272114640620021,0.10634327947431933,0.03481480682356437,1,0,0,0,0,0,0,0,0
5,69.259,-0.1604739861708428,0.08332857708385233,0.2824629540822431,1,0,0,0,0,0,0,0,1
5,54.163,-0.2006136012062848,0.08355012159763617,0.7834028926395459,0,0,0,0,0,1,1,0,0
5,79.38048780487804,-0.056966483497240074,0.13869798360059565,0.057447997192653,1,0,0,0,0,0,0,0,0
5,57.817,-0.19625664523939934,0.056145836179461596,0.7646922397310456,0,0,0,0,0,1,0,1,0
5,54.063,-0.19920984032325595,0.04815620356357439,0.7851958187770821,0,0,0,0,0,1,1,0,0
5,68.213,-0.15330950614879646,0.0950943975492603,0.5003944922756596,0,0,0,0,1,0,0,1,0
5,72.61219512195122,-0.13602735670413776,0.10212843969601536,0.048463108975827854,1,0,0,0,0,0,0,0,1
5,75.478,-0.17106840790572184,0.17801309047659405,0.11136345322135738,0,0,1,0,0,0,0,0,0
5,75.342,-0.17713371424790383,0.1217991640360569,0.05827045818549896,1,0,0,0,0,0,0,0,1
5,69.40487804878049,-0.12255920049854349,0.2054508114222211,0.05629926561332864,1,0,0,0,0,0,0,0,1
5,70.286,-0.20017658133182273,0.22085911448385076,0.3068838571299408,0,1,0,0,0,0,0,0,1
5,78.8878048780488,-0.19307831906624784,0.08111756714732311,0.08995466225837602,0,0,0,1,0,0,0,0,0
5,65.853,-0.185980056800673,0.12970721684481368,0.4373662790268899,0,1,0,0,0,0,0,1,0
5,72.26,0.24361049566140003,0.18252279235287,0.23904660846374465,0,1,0,0,0,0,0,0,1
5,78.009,-0.19890525067311912,0.09045578326132828,0.13696829623832527,0,1,0,0,0,0,0,0,0
5,66.031,-0.20042819884486873,0.09010295257567347,0.5096299839072653,0,0,0,0,1,0,0,1,0
5,53.435,-0.19543557739076228,0.08761222384168695,0.7514678823268561,0,0,0,0,0,1,0,0,1
5,45.158,-0.20054738607438855,0.07466661360176992,0.8188105558119958,0,0,0,0,0,1,1,0,0
5,80.34390243902439,0.5149734106374103,0.11277019168856568,0.05368038208225318,0,0,0,1,0,0,0,0,0
5,81.49024390243903,-0.1406226887482221,0.12553149354180948,0.043108533614569754,1,0,0,0,0,0,0,0,0
5,77.865,-0.12516807341552402,0.156283323975507,0.088682444583427,0,1,0,0,0,0,0,0,0
5,73.271,8.324307319517342,0.13823914068201698,0.1050290994324566,0,0,0,0,0,0,0,0,1
5,50.561,-0.1933034504712811,0.04545722345588672,0.8029709500116601,0,0,0,0,0,1,0,1,0
5,53.215,-0.19411127467390238,0.05235026797976227,0.7850751702484265,0,0,0,0,0,1,0,1,0
5,74.5,-0.12445295378779826,0.28548531720869647,0.22865104981718115,0,1,0,0,0,0,0,0,1
5,60.407,-0.20062684424055752,0.07047824725769437,0.6740260077306648,0,0,0,0,0,1,0,1,0
5,78.239,-0.19216454995796814,0.16315544272680987,0.1275985137440534,0,1,0,0,0,0,0,0,1
5,77.864,-0.16538714803795765,0.11894403901582214,0.089498719559764,0,1,0,0,0,0,0,0,1
5,78.764,-0.1902575539699127,0.12089700418079638,0.04679134449867688,1,0,0,0,0,0,0,0,0
5,79.1317073170732,0.8776733643682926,0.07899774453821447,0.0378517163585171,1,0,0,0,0,0,0,0,0
5,58.34,-0.20028252552706985,0.08411984018018827,0.722526946802694,0,0,1,0,0,0,0,1,0
5,68.21756097560977,-0.20062684424055752,0.11652548025613658,0.15328270315596887,0,1,0,0,0,0,0,0,1
5,78.09512195121954,-0.12387025735921904,0.08414531767551499,0.04707185365587139,1,0,0,0,0,0,0,0,0
5,71.041,-0.1738759282509569,0.15771355414392046,0.3659535369594903,0,1,0,0,0,0,0,0,1
5,73.521,-0.06867332476816798,0.17296321286946842,0.25029389106363825,0,0,1,0,0,0,0,1,0
5,74.319,-0.16095073595720263,0.225582297973165,0.2936068988623501,0,1,0,0,0,0,0,0,1
5,59.487,-0.20016333831728367,0.09721009917161784,0.7150164778922296,0,0,0,0,0,1,1,0,0
5,80.8219512195122,0.2517682052469978,0.09606845284085667,0.050483160208768946,1,0,0,0,0,0,0,0,0
5,72.69146341463414,-0.17968961889558857,0.1644487024372866,0.05297635794809962,1,0,0,0,0,0,0,0,0
5,57.334,-0.19370074090745304,0.06230882765202447,0.7798787247088514,0,0,0,0,0,1,1,0,0
5,79.21463414634147,-0.11209721206643886,0.1560591070483393,0.033387444698682336,1,0,0,0,0,0,0,0,0
5,66.362,-0.19902443796183986,0.09638311642040183,0.21577591092237708,0,0,0,0,0,0,0,0,1
5,80.81219512195123,0.29119268257869235,0.13532957498402393,0.052016036929689674,1,0,0,0,0,0,0,0,0
5,58.641,-0.19364776884929677,0.08507099079909468,0.6124829617646596,0,0,0,0,0,1,0,0,1
5,79.2487804878049,0.5169995517631142,0.07249071225368106,0.06058630214402892,1,0,0,0,0,0,0,0,0
5,70.635,-0.194627753188141,0.09250801164002534,0.09941878516463001,1,0,0,0,0,0,0,0,1
5,59.234,-0.1895821592812053,0.05735356780427524,0.7026229949216208,0,0,0,0,0,1,0,1,0
5,54.052,-0.1983358005743318,0.05597632065590156,0.7559651722707696,0,0,0,0,0,1,1,0,0
5,52.691,-0.20056062910866126,0.07662672030785518,0.7508137954731522,0,0,0,0,0,1,1,0,0
5,54.638,-0.18844325939936907,0.061503801395637304,0.7482216268570856,0,0,0,0,0,1,0,0,1
5,79.43902439024392,-0.06749469615845323,0.08831050374983859,0.039146674333841586,1,0,0,0,0,0,0,0,0
5,73.125,-0.2005076570110377,0.11776090842338699,0.1638966972490673,0,1,0,0,0,0,0,0,1
5,68.66658536585366,-0.19305183240569299,0.27596732973193155,0.09453188933725783,1,0,0,0,0,0,0,0,0
5,70.082,-0.1855960078003482,0.2293065208133554,0.44275306187440266,0,1,0,0,0,0,0,0,1
5,76.966,-0.19234333041744173,0.12250073807160536,0.16247749703270922,0,0,0,0,0,0,0,0,0
5,66.972,-0.1990906530345352,0.19530381024373114,0.32599237656208757,0,1,0,0,0,0,0,0,1
5,72.285,-0.19029728332926826,0.21535844457656392,0.31178160134202915,0,1,0,0,0,0,0,1,0
5,75.8368292682927,-0.17223379318515947,0.1291842300944778,0.04529650200319278,1,0,0,0,0,0,0,0,0
5,59.028,-0.19857417499390415,0.12175165542745384,0.5584648130844325,0,1,0,0,0,0,0,1,0
5,73.09756097560977,-0.12740614824017807,0.1198151920951022,0.036459293192387436,1,0,0,0,0,0,0,0,0
5,67.717,0.28181663712570904,0.09175313829934542,0.3679619746829546,0,0,0,0,0,0,0,1,0
5,64.918,1.4084538771199284,0.11975773577997366,0.534241968737632,0,0,0,0,1,0,0,1,0
5,79.24146341463415,-0.13826543152879195,0.10608239784368532,0.05390480591735357,1,0,0,0,0,0,0,0,0
5,68.157,-0.09098782352653138,0.46957052945839156,0.34601399478229267,0,0,1,0,0,0,0,0,1
5,81.15853658536587,-0.1977663504755445,0.10203306938290282,0.051617839003063916,1,0,0,0,0,0,0,0,0
5,80.55365853658537,-0.11565957950432494,0.13633966106325388,0.06810694852370483,0,0,1,0,0,0,0,0,0
5,81.28292682926829,0.41713387903496846,0.07489548617657336,0.03627467019950629,1,0,0,0,0,0,0,0,0
5,74.143,-0.18488088438376205,0.11041372044178942,0.2075470301620912,0,1,0,0,0,0,0,0,1
5,72.763,-0.17414078980469172,0.12629685841842295,0.23334058219091158,0,0,1,0,0,0,0,0,1
5,82.3219512195122,1.3744326179196602,0.11765540272530854,0.06401874000195866,0,0,0,0,0,0,0,0,0
5,66.15,0.04454132177079543,0.222642310831206,0.16186633768319028,1,0,0,0,0,0,0,0,1
5,56.093,-0.18853596018540417,0.049555989281350465,0.7700575006430265,0,0,0,0,0,1,0,1,0
5,63.927,-0.19693203961236835,0.10022642322231645,0.5283671286518231,0,0,0,0,0,0,0,1,0
5,64.712,-0.20075927451421688,0.08695572110872474,0.38752086209320075,0,0,0,0,0,0,0,1,0
5,73.66,-0.10493272951848549,0.1600677287434107,0.12366549820214652,0,0,1,0,0,0,0,0,0
5,77.26,-0.1793585432163736,0.1404268061429045,0.14869398824520214,0,0,1,0,0,0,0,1,0
5,56.4,-0.1999382068333158,0.043454577515355586,0.7745448317825843,0,0,0,0,0,1,1,0,0
5,72.063,-0.1307698783534376,0.17387600881333695,0.1722203635583658,0,0,1,0,0,0,0,0,1
5,74.904,-0.18443062252091058,0.23718753298928835,0.1617858374034783,0,0,0,0,1,0,0,1,0
5,42.595,-0.20028252552706985,0.0779805361853213,0.7948334930238847,0,0,0,0,0,1,0,1,0
5,71.05609756097562,-0.18360955372505838,0.22354760697990467,0.05852345801022372,1,0,0,0,0,0,0,0,0
5,79.2878048780488,-0.18533114750956697,0.10551345765689775,0.04539378317687299,1,0,0,0,0,0,0,0,0
5,70.8658536585366,-0.1899926936791314,0.1797464979893852,0.05703753874369055,1,0,0,0,0,0,0,0,0
5,72.403,-0.14125835344609713,0.14430172346022024,0.32894331864096427,0,0,1,0,0,0,0,1,0
5,70.2125,-0.16577119672254398,0.07659316315392972,0.04299072856244235,1,0,0,0,0,0,0,0,0
5,68.022,-0.19028403999899082,0.15410544971870033,0.10297001889114597,1,0,0,0,0,0,0,0,1
5,61.65,-0.19868011926808585,0.04846900260987481,0.7069910301164475,0,0,0,0,0,1,1,0,0
5,74.138,-0.19969983233480887,0.09782708321876317,0.2905844161254789,0,0,0,0,1,0,0,0,1
5,75.296,0.3928329160976881,0.15985069585484812,0.2074095879930814,0,1,0,0,0,0,0,0,1
5,74.59556097560977,-0.20066657332364202,0.15360478943517397,0.31636464371803,0,0,0,0,0,0,0,0,1
5,73.89512195121952,-0.18864190430171668,0.09574108877990511,0.06468378246832364,1,0,0,0,0,0,0,0,1
5,52.839,-0.19834904358887087,0.046899553701695774,0.8141727866938813,0,0,0,0,0,1,1,0,0
5,79.43902439024392,-0.1973425733788177,0.0864870455716071,0.053327425649357676,0,0,1,0,0,0,0,0,0
5,61.938,-0.18764867726407175,0.10155014855025556,0.4719319127365699,0,0,0,0,0,0,0,1,0
5,73.8390243902439,-0.19796499569363046,0.13186968079978922,0.060919716894840235,1,0,0,0,0,0,0,0,1
5,65.538,-0.1844041358603558,0.19294451732976178,0.27365111790312363,0,0,0,0,0,0,0,1,0
5,58.0895,-0.19139645424642193,0.17002057570030757,0.12963889196709086,0,0,0,0,0,0,0,0,0
5,50.641,-0.19838877263248805,0.04617098268259409,0.8177804348785419,0,0,0,0,0,1,1,0,0
5,61.552,-0.19856093197936509,0.08310812217241943,0.6699008289195502,0,0,0,0,0,1,0,1,0
5,72.43219512195122,-0.1964817768023018,0.09362040672216468,0.11643506978697349,0,0,0,0,0,1,0,0,1
5,49.118,-0.19981901962352963,0.03409982609278714,0.8215444852456648,0,0,0,0,0,1,1,0,0
5,73.744,0.029709135383416206,0.13927897925630595,0.193900569939174,0,0,0,0,0,0,0,0,1
5,51.609,-0.19750148986902485,0.08478220595394205,0.7314636232450256,0,0,0,0,0,1,0,0,1
5,54.18,-0.1998587486671468,0.04387482298354309,0.8359575809246936,0,0,0,0,0,1,1,0,0
5,48.812,-0.08329362797473647,0.03680918326527084,0.8042910146158953,0,0,0,0,0,1,0,1,0
5,71.436,-0.19482639809048857,0.15349103900866995,0.28105086463646745,0,1,0,0,0,0,0,1,0
5,79.69756097560976,0.015936375003719232,0.07529768001764606,0.05432144905725214,1,0,0,0,0,0,0,0,0
5,80.34390243902439,-0.15158791362724136,0.10500859945507503,0.05051688039995347,1,0,0,0,0,0,0,0,0
5,65.773,-0.19738230273817328,0.09325255665935343,0.5411336272162803,0,0,0,0,1,0,0,1,0
5,72.91089024390244,-0.20078576056796207,0.180207118352366,0.35053765404341863,0,0,0,0,0,0,0,0,0
5,80.04878048780489,-0.15546812099178595,0.16620133538794477,0.048094987294441005,0,0,0,0,0,0,0,0,0
5,74.577,-0.14895255404970603,0.31201202359815916,0.17131238089881348,0,0,1,0,0,0,0,0,0
5,64.176,-0.025408357433226534,0.053430172923768796,0.651448545346386,0,0,0,0,1,0,0,1,0
5,76.06,-0.19093294865862007,0.16662719336598794,0.2350092998953565,0,1,0,0,0,0,0,0,0
5,73.222,-0.16001047971476046,0.14596897595434055,0.3378942427366154,0,1,0,0,0,0,0,0,1
5,69.233,-0.10885266434795544,0.11631739282195017,0.3846895868572565,0,0,0,0,0,0,0,1,0
5,65.03450000000001,-0.20052090002557676,0.174528260378565,0.18281028631434446,0,0,0,0,0,0,0,0,1
5,60.836,-0.19452180844035175,0.09834104940952854,0.5648159956367631,0,0,0,0,0,0,0,1,0
5,75.1439024390244,0.21509825978398706,0.15324184424930173,0.05213689477394308,1,0,0,0,0,0,0,0,0
5,78.41634146341464,0.04715019216186897,0.13381848069769103,0.11913092396309766,0,1,0,0,0,0,0,0,0
5,78.41951219512195,-0.12079787546024914,0.09172583812395092,0.06909615868142358,1,0,0,0,0,0,0,0,0
5,71.862,-0.19562097991004754,0.1598178220997799,0.27189501255536375,0,1,0,0,0,0,0,0,1
5,78.425,-0.14288724518161708,0.29836613299040526,0.1205402549260093,0,0,1,0,0,0,0,0,0
5,72.16341463414635,-0.06940168520026418,0.12110905446829973,0.07931168850418258,1,0,0,0,0,0,0,0,0
5,57.083,-0.20012360919473188,0.09192473466319825,0.7178298296239528,0,0,0,0,0,1,1,0,0
5,73.355,0.24337213087184706,0.3145543158373409,0.1780652058637405,0,0,1,0,0,0,0,0,0
5,60.969,-0.18376847116248063,0.11131217617610524,0.5564895382585222,0,0,0,0,0,1,1,0,0
5,61.365,-0.19347560934455058,0.05613364278342951,0.6953370804147655,0,0,0,0,0,1,0,1,0
5,80.14146341463415,-0.15162764614398072,0.11346135831327671,0.09482646920290803,0,0,0,0,0,0,0,0,0
5,69.462,-0.2004017127763233,0.13620933467862117,0.4361209210662103,0,0,0,0,0,0,0,1,0
5,45.517,-0.20007063713657564,0.048728940572272166,0.7912437592374085,0,0,0,0,0,1,1,0,0
5,70.333,-0.19126402433783504,0.2948048517166677,0.22425737197689935,0,1,0,0,0,0,0,1,0
5,61.501,-0.19567395224447487,0.09160184968142007,0.04795249358933379,1,0,0,0,0,0,0,0,0
5,52.669,-0.2000838801511147,0.06346984941538003,0.8172498637673679,0,0,0,0,0,1,1,0,0
5,73.38536585365854,-0.13065069090684764,0.10250898311006827,0.04854281455744984,1,0,0,0,0,0,0,0,1
5,52.315,-0.19952767298793186,0.05484164877179414,0.8059384287735598,0,0,0,0,0,1,1,0,0
5,65.27,-0.200746031489811,0.06627933640250805,0.5391466767381528,0,0,0,0,0,1,0,1,0
5,69.227,-0.19882579258588473,0.15516007697072617,0.2984551683204696,0,1,0,0,0,0,0,0,1
5,78.08658536585367,-0.17927908323470898,0.1918275296085287,0.04731647193484415,1,0,0,0,0,0,0,0,0
5,80.7487804878049,-0.136093570829618,0.0990202680866856,0.04048408912458736,1,0,0,0,0,0,0,0,0
5,42.733,-0.19999117897040666,0.06957564016440206,0.8043331483846604,0,0,0,0,0,1,0,1,0
5,72.21707317073172,-0.20033549766416067,0.1150044441391037,0.17461859840010993,0,0,0,0,0,1,0,0,0
5,48.907,-0.20017658133182273,0.06317920736246498,0.8295194399155121,0,0,0,0,0,1,1,0,0
5,55.052,-0.19877282036985927,0.05432453811756514,0.773269843320113,0,0,0,0,0,1,1,0,0
5,72.499,0.0903357121446812,0.19732131281916937,0.2068355700082371,0,0,0,0,0,0,0,0,1
5,66.771,-0.19728960132066145,0.10634195372864796,0.4340460280648874,1,0,0,0,0,0,0,1,0
5,65.354,-0.1320941810702975,0.11239192979328819,0.3021730965122247,1,0,0,0,0,0,0,0,1
5,69.852,-0.2006533302893693,0.08917479497495495,0.2537542124749892,0,0,0,0,0,0,0,0,1
5,70.952,-0.17428646391183647,0.168862866264835,0.16364770212131569,0,1,0,0,0,0,0,0,0
5,74.391,-0.16920114127702196,0.1443994519231775,0.1633448865221766,0,0,1,0,0,0,0,1,0
5,64.755,-0.20083873267791913,0.12026584794394338,0.21332356406842498,0,0,0,0,0,0,0,0,1
5,55.119,-0.19283994401519877,0.04524992414043614,0.7637535207407585,0,0,0,0,0,1,0,1,0
5,52.784,-0.19767364905803267,0.04622296734462849,0.8090092773296739,0,0,0,0,0,1,1,0,0
5,68.07756097560977,0.20172279426079948,0.15409999920021883,0.07929649536540774,1,0,0,0,0,0,0,1,0
5,76.046,-0.19246913960810497,0.14207573975666,0.09583304370450958,0,1,0,0,0,0,0,0,0
5,77.68780487804878,7.285537330382609,0.11358151333860171,0.061975103539965666,0,0,0,1,0,0,0,0,0
5,68.676,-0.032188780877226604,0.12287184534168438,0.311351961514836,1,0,0,0,0,0,0,1,0
5,74.295,-0.0752153733189889,0.1524378288604278,0.251282864651636,0,0,0,0,0,0,0,1,0
5,68.515,-0.20075927451421688,0.12787969388225437,0.3905784945913571,0,0,0,0,0,0,0,1,0
5,70.642,-0.20058711515747302,0.1306095022550395,0.18940157271458183,0,0,0,0,0,0,0,1,0
5,53.795,0.3021049644474855,0.1182457779030911,0.7252113086379964,0,0,0,0,0,1,0,0,1
5,49.757,-0.19796499569363046,0.04381998227147259,0.8092829759339353,0,0,0,0,0,1,1,0,0
5,43.853,-0.18783408009909539,0.04163286814789737,0.8285048646422752,0,0,0,0,0,1,0,1,0
6,59.375,-0.19850795992120882,0.1754706401461589,0.5552597441118555,0,0,0,0,1,0,1,0,0
6,52.177,-0.17837855950900608,0.09461355765259317,0.7652671105792125,0,0,0,0,0,1,0,1,0
6,75.646,-0.19536936263380533,0.13770957399730757,0.13173714957246624,1,0,0,0,0,0,0,0,1
6,75.7065,-0.20013685220927094,0.11778430147467885,0.048231612161464356,1,0,0,0,0,0,0,0,0
6,75.767,-0.02626914611628263,0.28928731108765915,0.10114619298957621,0,0,1,0,0,0,0,0,0
6,74.787,0.014757746394004751,0.13718777720741138,0.14907760851567275,0,1,0,0,0,0,0,0,1
6,72.815,-0.19396560182971107,0.10387820890856865,0.1104757424295908,1,0,0,0,0,0,0,0,1
6,74.0955,-0.1971041991368482,0.11834301098087673,0.16938406125128833,0,0,0,0,0,0,0,0,1
